time|phrase|quote|title|author|ampm|score|keep
17:00|five o'clock|As Wardle had business to transact in the city, they sent the carriage and the fat boy to his hotel, with the information that he and Mr. Pickwick would return together to dinner at five o'clock.|The Pickwick Papers|Charles Dickens|pm-cue|5.0|
17:00|five o'clock|As the party was not in his way, therefore, but rather afforded a means of compromise with Miss Squeers, he readily yielded his full assent thereunto, and willingly communicated to Nicholas that he was expected to take his tea in the parlour that evening, at five o'clock.|Nicholas Nickleby|Charles Dickens|pm-cue|5.0|
17:00|five o'clock|The evening of that day being one of the reading evenings at the Bower, Mr Boffin kissed Mrs Boffin after a five o'clock dinner, and trotted out, nursing his big stick in both arms, so that, as of old, it seemed to be whispering in his ear.|Our Mutual Friend|Charles Dickens|pm-cue|5.0|
17:00|five o'clock in the afternoon|I went one day, when it happened that I could run round by myself, at four or five o'clock in the afternoon.|Little Dorrit|Charles Dickens|afternoon|5.0|
17:00|five o'clock|To-day he came back, and almost bounded into the room at about half-past five o'clock, and thrust last night's "Westminster Gazette" into my hand.|Dracula|Bram Stoker|pm-cue|5.0|
17:00|five o'clock|After dinner, we immediately adjourned to the schoolroom: lessons recommenced, and were continued till five o'clock.|Jane Eyre: An Autobiography|Charlotte Brontë|pm-cue|5.0|
17:00|five o'clock|Ere the half-hour ended, five o'clock struck; school was dismissed, and all were gone into the refectory to tea.|Jane Eyre: An Autobiography|Charlotte Brontë|pm-cue|5.0|
17:00|five o'clock|Between four and five o'clock on the afternoon of the fifth day from that on which Stephen and Maggie had left St Ogg's, Tom Tulliver was standing on the gravel walk outside the old house at Dorlcote Mill.|The Mill on the Floss|George Eliot|pm-cue|5.0|
17:00|five o'clock|It was not five o'clock; there was plenty of time for Adam to take a meal and yet to get to Oakbourne before ten o'clock.|Adam Bede|George Eliot|pm-cue|5.0|
17:00|five o'clock|Not more than four hours, however, for before five o'clock he set out on his way home in the faint morning twilight.|Adam Bede|George Eliot|pm-cue|5.0|
17:00|five o'clock|She had walked more than a dozen miles the previous evening, had gone to bed at midnight, and had risen again at five o'clock.|Tess of the d'Urbervilles: A Pure Woman|Thomas Hardy|pm-cue|5.0|
17:00|five o'clock|Often did Elizabeth-Jane, in her endeavours to prevent his taking other liquor, carry tea to him in a little basket at five o'clock.|The Mayor of Casterbridge|Thomas Hardy|pm-cue|5.0|
17:00|five o'clock|It was now five o'clock on a winter afternoon, the hour at which ladies are drinking tea, and idle men playing whist at the clubs, - at which young idle men are sometimes allowed to flirt, and at which, as Lady Carbury thought, her son might have been paying his court to Marie Melmotte the great heiress.|The Way We Live Now|Anthony Trollope|pm-cue|5.0|
17:00|five o'clock|The retreat from Leipsic made no difference in the number of meals Mr. Sambo took in the servants' hall; the allies poured into France, and the dinner-bell rang at five o'clock just as usual.|Vanity Fair|William Makepeace Thackeray|pm-cue|5.0|
17:00|five o'clock|At five o'clock Mr. Osborne came back to his dinner, which he and his daughter took in silence (seldom broken, except when he swore and was savage, if the cooking was not to his liking), or which they shared twice in a month with a party of dismal friends of Osborne's rank and age.|Vanity Fair|William Makepeace Thackeray|pm-cue|5.0|
17:00|five o'clock|Towards five o'clock on the afternoon of that same day, having a little time to myself in the midst of the household duties which now pressed upon me, I sat down alone in my own room, to try and compose my mind with the volume of my husband's Sermons.|The Woman in White|Wilkie Collins|pm-cue|5.0|
17:00|five o'clock in the afternoon|It was past five o'clock in the afternoon before I returned from the performance of these duties.|The Woman in White|Wilkie Collins|afternoon|5.0|
17:00|five o'clock in the afternoon|June 25th, Monday. - The day of the experiment! It is five o'clock in the afternoon.|The Moonstone|Wilkie Collins|afternoon|5.0|
17:00|five o'clock in the evening|Till five o'clock in the evening I employed myself in arranging my notes.|Twenty Thousand Leagues under the Sea|Jules Verne|evening|5.0|
17:00|five o'clock in the afternoon|"Yes, but yesterday at five o'clock in the afternoon, thanks to you, she escaped."|The three musketeers|Alexandre Dumas|afternoon|5.0|
17:00|five o'clock|You will have sufficient time before five o'clock; despatch a messenger to apprise the grooms at the first station.|The Count of Monte Cristo|Alexandre Dumas|pm-cue|5.0|
17:00|five o'clock in the afternoon|Three days after the scene we have just described, namely towards five o'clock in the afternoon of the day fixed for the signature of the contract between Mademoiselle Eugénie Danglars and Andrea Cavalcanti, whom the banker persisted in calling prince, a fresh breeze was stirring the leaves in the little garden in front of the Count of Monte Cristo's house, and the count was preparing to go out.|The Count of Monte Cristo|Alexandre Dumas|afternoon|5.0|
17:00|five o'clock|At five o'clock Wellington drew out his watch, and he was heard to murmur these sinister words, "Blücher, or night!"|Les Misérables|Victor Hugo|pm-cue|5.0|
17:00|five o'clock|The principal one, and that which was invariable, was to keep his door absolutely closed during the day, and never to receive any one whatever except in the evening. He dined at five o'clock, and after that his door was open.|Les Misérables|Victor Hugo|pm-cue|5.0|
17:00|five o'clock|At mid-day Charles came in; then he went out again; next she took some beef-tea, and towards five o'clock, as the day drew in, the children coming back from school, dragging their wooden shoes along the pavement, knocked the clapper of the shutters with their rulers one after the other.|Madame Bovary|Gustave Flaubert|pm-cue|5.0|
17:00|five o'clock|Precisely at five o'clock, before the bronze Peter the First clock had struck the fifth stroke, Alexey Alexandrovitch came in, wearing a white tie and evening coat with two stars, as he had to go out directly after dinner.|Anna Karenina|graf Leo Tolstoy|pm-cue|5.0|
17:00|five o'clock|Alexey Alexandrovitch only just managed to be back by five o'clock, his dinner-hour, and after dining with his secretary, he invited him to drive with him to his country villa and to the races.|Anna Karenina|graf Leo Tolstoy|pm-cue|5.0|
17:00|five o'clock|AT five o'clock one Sunday afternoon in summer, Volodya, a plain, shy, sickly-looking lad of seventeen, was sitting in the arbour of the Shumihins' country villa, feeling dreary.|The Lady with the Dog and Other Stories|Anton Pavlovich Chekhov|pm-cue|5.0|
17:00|five o'clock|On reaching the library, he found that it was just after five o'clock and that the tea had been already brought up.|The Picture of Dorian Gray|Oscar Wilde|pm-cue|5.0|
17:00|five o'clock|She had told Anne to be sure and have tea ready at five o'clock, but now she must hurry to take off her second-best dress and prepare the meal herself against Matthew's return from plowing.|Anne of Green Gables|L. M. Montgomery|pm-cue|5.0|
17:00|five o'clock|He visited a place far up on the east side, near Sixty-ninth Street, and it was five o'clock, and growing dim, when he reached there.|Sister Carrie: A Novel|Theodore Dreiser|pm-cue|5.0|
17:00|five o'clock|Towards five o'clock the old woman whom they had hired for that purpose came to cook supper, for even Trina was not equal to the task of preparing three meals a day.|McTeague: A Story of San Francisco|Frank Norris|pm-cue|5.0|
17:00|five o'clock|It was five o'clock, the time when she was accustomed to make her cup of tea and "keep company" with him on her side of the partition.|McTeague: A Story of San Francisco|Frank Norris|pm-cue|5.0|
17:00|five o'clock|When Frank Shabata came in from work at five o'clock that evening, old Moses Marcel, Raoul's father, telephoned him that Amédée had had a seizure in the wheatfield, and that Doctor Paradis was going to operate on him as soon as the Hanover doctor got there to help.|O Pioneers!|Willa Cather|pm-cue|5.0|
17:00|five o'clock|As he approached a dark and soggy five o'clock he found that they were developing a still more annoying tendency to turn him off with a jest.|The Beautiful and Damned|F. Scott Fitzgerald|pm-cue|5.0|
17:00|five o'clock|His father would have preferred that, as Miss Insull had kindly offered to stop and work on Thursday afternoon, and as the shop was chilly, the due rotation should have brought the bottle round at half-past five o'clock, and not the mother's breast.|The Old Wives' Tale|Arnold Bennett|pm-cue|5.0|
17:00|five o'clock|At five o'clock the following day old Jolyon sat alone, a cigar between his lips, and on a table by his side a cup of tea.|The Forsyte saga, Volume 1|John Galsworthy|pm-cue|5.0|
17:00|five o'clock|Towards five o'clock he went out, and took train at South Kensington Station (for everyone to-day went Underground).|The Forsyte saga, Volume 1|John Galsworthy|pm-cue|5.0|
17:00|five o'clock|On the hob the big black saucepan was simmering, the stew-jar was in the oven, ready for Morel's dinner. He was expected at five o'clock.|Sons and Lovers|D. H. Lawrence|pm-cue|5.0|
17:00|five o'clock|At five o'clock all the men went down into the dungeon with the table on trestles, and there they had tea, eating bread-and-butter on the bare, dirty boards, talking with the same kind of ugly haste and slovenliness with which they ate their meal.|Sons and Lovers|D. H. Lawrence|pm-cue|5.0|
17:00|five o'clock|At ten I was nodding in my chair, and the "bed in the loft" received a weary man who never opened his eyes till five o'clock set the little homestead a-going once more.|The Thirty-Nine Steps|John Buchan|pm-cue|5.0|
17:00|five o'clock|At five o'clock, Mrs. Inglethorp rang the bell and told me to bring her a cup of tea - nothing to eat - to the boudoir.|The Mysterious Affair at Styles|Agatha Christie|pm-cue|5.0|
17:00|five o'clock|Quite an hour, or even more, had elapsed between the time when she had heard the voices and five o'clock, when she had taken tea to her mistress.|The Mysterious Affair at Styles|Agatha Christie|pm-cue|5.0|
17:00|five o'clock|'Pretty well,' said Ralph; 'in another quarter of the town - at the East end; but I'll send my clerk down to you, at five o'clock on Saturday, to take you there.|Nicholas Nickleby|Charles Dickens|guess|4.5|
17:00|five o'clock|The party broke up in very sober fashion at five o'clock. Tom remained in St Ogg's to attend to some business, and Mr Tulliver mounted his horse to go home, and describe the memorable things that had been said and done, to "poor Bessy and the little wench."|The Mill on the Floss|George Eliot|guess|4.5|
